,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.Skew,Features.SpearmanCorrelation.Kurtosis,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Skew,FeaturesLabels.SpearmanCorrelation.Kurtosis,Features.Mean.Mean,Features.Mean.StandardDeviation,Features.Mean.Skew,Features.Mean.Kurtosis,Features.StandardDeviation.Mean,Features.StandardDeviation.StandardDeviation,Features.StandardDeviation.Skew,Features.StandardDeviation.Kurtosis,Features.Skew.Mean,Features.Skew.StandardDeviation,Features.Skew.Skew,Features.Skew.Kurtosis,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Features.Kurtosis.Skew,Features.Kurtosis.Kurtosis,Number of Examples,Number of Features,Number of Classes,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.Entropy.Skew,Features.Entropy.Kurtosis,Features.MutualInformation.Mean,Features.MutualInformation.StandardDeviation,Features.MutualInformation.Skew,Features.MutualInformation.Kurtosis,FeaturesLabels.MutualInformation.Mean,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Skew,FeaturesLabels.MutualInformation.Kurtosis,n_estimators,pruning_method,pruning_cp,ds,Algorithm
0,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,-1,1
1,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,-1,2
2,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.25,-1,1
3,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.25,-1,2
4,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.5,-1,1
5,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.5,-1,2
6,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.75,-1,1
7,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.75,-1,2
8,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,0,1
9,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,0,2
10,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.25,0,1
11,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.25,0,2
12,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.5,0,1
13,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.5,0,2
14,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.75,0,1
15,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.75,0,2
16,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,1,1
17,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,0,0.0,1,2
18,,,,,,,,,0.7862318840579711,0.35570042076159075,-1.699925474653724,1.0340242704129796,0.1509647172107205,0.136960481074428,0.3347895323339276,-1.3992767283237364,-3.4396571303526415,3.4671634875157555,-0.6423146559466646,-1.072050394343873,21.519130490214835,32.97670556946451,1.1473774249693218,-0.25373251333604196,92,6,6,,,,,,,,,,,,,50,1,0.25,1,1
