,0
0,0.04588404950067341
1,0.017407924546077497
2,0.01044797713223348
3,0.027114020731041966
4,0.04588404950067341
5,0.017407924546077497
6,0.01044797713223348
7,0.027114020731041966
8,0.04588404950067341
9,0.017407924546077497
10,0.01044797713223348
11,0.027114020731041966
12,0.029883720930232466
13,0.032213676420013417
14,0.018603516628576917
15,0.028476363108091096
16,0.029883720930232466
17,0.032213676420013417
18,0.018603516628576917
19,0.028476363108091096
20,0.029883720930232466
21,0.032213676420013417
22,0.018603516628576917
23,0.028476363108091096
24,0.03217223028543781
25,0.02783382488115434
26,0.022294932662134153
27,0.016130008656473478
28,0.03217223028543781
29,0.02783382488115434
30,0.022294932662134153
31,0.016130008656473478
32,0.03217223028543781
33,0.02783382488115434
34,0.022294932662134153
35,0.016130008656473478
